physical_fitness 1 2 physical_fitness 0 1 corr=0.478371
food_component_recall 16 17 food_component_recall 63 64 corr=0.401337
food_component_recall 62 63 food_component_recall 63 64 corr=0.350866
food_component_recall 14 15 food_component_recall 63 64 corr=0.460343
food_component_recall 57 58 food_component_recall 63 64 corr=0.405880
food_component_recall 7 8 food_component_recall 63 64 corr=0.372333
food_component_recall 2 3 food_component_recall 38 39 corr=0.520702
food_component_recall 3 4 food_component_recall 38 39 corr=0.660647
food_component_recall 8 9 food_component_recall 38 39 corr=0.537236
food_component_recall 16 17 food_component_recall 38 39 corr=0.622288
food_component_recall 14 15 food_component_recall 38 39 corr=0.634874
food_component_recall 62 63 food_component_recall 38 39 corr=0.353095
food_component_recall 26 27 food_component_recall 38 39 corr=0.613594
food_component_recall 6 7 food_component_recall 38 39 corr=0.647693
food_component_recall 7 8 food_component_recall 38 39 corr=0.499264
food_component_recall 36 37 food_component_recall 38 39 corr=0.711149
food_component_recall 53 54 food_component_recall 38 39 corr=0.619211
food_component_recall 27 28 food_component_recall 38 39 corr=0.771002
food_component_recall 58 59 food_component_recall 38 39 corr=0.525684
food_component_recall 25 26 food_component_recall 38 39 corr=0.746030
food_component_recall 1 2 food_component_recall 38 39 corr=0.262321
food_component_recall 57 58 food_component_recall 38 39 corr=0.480843
food_component_recall 14 15 food_component_recall 39 40 corr=0.230409
food_component_recall 25 26 food_component_recall 39 40 corr=0.224536
food_component_recall 3 4 food_component_recall 39 40 corr=0.269438
food_component_recall 2 3 food_component_recall 39 40 corr=0.216335
food_component_recall 6 7 food_component_recall 39 40 corr=0.260607
food_component_recall 1 2 food_component_recall 39 40 corr=0.253845
food_component_recall 29 30 food_component_recall 64 65 corr=0.440021
food_component_recall 58 59 food_component_recall 64 65 corr=0.419643
food_component_recall 37 38 food_component_recall 64 65 corr=0.372792
food_component_recall 9 10 food_component_recall 64 65 corr=0.358210
food_component_recall 30 31 food_component_recall 64 65 corr=0.449979
food_component_recall 33 34 food_component_recall 64 65 corr=0.426021
food_component_recall 36 37 food_component_recall 64 65 corr=0.349299
food_component_recall 2 3 food_component_recall 64 65 corr=0.626382
food_component_recall 14 15 food_component_recall 64 65 corr=0.494051
food_component_recall 54 55 food_component_recall 64 65 corr=0.524103
food_component_recall 76 77 food_component_recall 64 65 corr=0.436626
food_component_recall 61 62 food_component_recall 64 65 corr=0.314087
food_component_recall 57 58 food_component_recall 64 65 corr=0.499421
food_component_recall 52 53 food_component_recall 64 65 corr=0.403645
food_component_recall 34 35 food_component_recall 64 65 corr=0.338949
food_component_recall 26 27 food_component_recall 64 65 corr=0.513083
food_component_recall 32 33 food_component_recall 64 65 corr=0.434449
food_component_recall 8 9 food_component_recall 64 65 corr=0.538854
food_component_recall 28 29 food_component_recall 64 65 corr=0.429947
food_component_recall 31 32 food_component_recall 64 65 corr=0.494294
food_component_recall 18 19 food_component_recall 64 65 corr=0.328885
food_component_recall 25 26 food_component_recall 64 65 corr=0.523460
food_component_recall 27 28 food_component_recall 64 65 corr=0.381361
food_component_recall 60 61 food_component_recall 64 65 corr=0.417610
food_component_recall 6 7 food_component_recall 64 65 corr=0.421918
food_component_recall 62 63 food_component_recall 64 65 corr=0.850994
food_component_recall 3 4 food_component_recall 64 65 corr=0.339803
food_component_recall 56 57 food_component_recall 64 65 corr=0.408533
food_component_recall 16 17 food_component_recall 64 65 corr=0.404201
food_component_recall 53 54 food_component_recall 64 65 corr=0.437844
food_component_recall 7 8 food_component_recall 64 65 corr=0.387006
food_component_recall 38 39 food_component_recall 42 43 corr=0.583773
food_component_recall 2 3 food_component_recall 42 43 corr=0.609741
food_component_recall 63 64 food_component_recall 42 43 corr=0.466275
food_component_recall 60 61 food_component_recall 42 43 corr=0.350930
food_component_recall 24 25 food_component_recall 42 43 corr=0.503798
food_component_recall 26 27 food_component_recall 42 43 corr=0.669249
food_component_recall 27 28 food_component_recall 42 43 corr=0.677748
food_component_recall 16 17 food_component_recall 42 43 corr=0.778704
food_component_recall 35 36 food_component_recall 42 43 corr=0.551226
food_component_recall 64 65 food_component_recall 42 43 corr=0.509714
food_component_recall 9 10 food_component_recall 42 43 corr=0.720919
food_component_recall 58 59 food_component_recall 42 43 corr=0.587883
food_component_recall 62 63 food_component_recall 42 43 corr=0.512059
food_component_recall 33 34 food_component_recall 42 43 corr=0.435849
food_component_recall 30 31 food_component_recall 42 43 corr=0.290745
food_component_recall 14 15 food_component_recall 42 43 corr=0.708020
food_component_recall 5 6 food_component_recall 42 43 corr=0.381809
food_component_recall 77 78 food_component_recall 42 43 corr=0.680460
food_component_recall 11 12 food_component_recall 42 43 corr=0.558955
food_component_recall 3 4 food_component_recall 42 43 corr=0.703453
food_component_recall 56 57 food_component_recall 42 43 corr=0.731869
food_component_recall 28 29 food_component_recall 42 43 corr=0.401900
food_component_recall 20 21 food_component_recall 42 43 corr=0.271723
food_component_recall 32 33 food_component_recall 42 43 corr=0.282909
food_component_recall 17 18 food_component_recall 42 43 corr=0.499084
food_component_recall 8 9 food_component_recall 42 43 corr=0.815493
food_component_recall 57 58 food_component_recall 42 43 corr=0.829250
food_component_recall 7 8 food_component_recall 42 43 corr=0.609721
food_component_recall 6 7 food_component_recall 42 43 corr=0.689869
food_component_recall 29 30 food_component_recall 42 43 corr=0.373692
food_component_recall 25 26 food_component_recall 42 43 corr=0.727243
food_component_recall 36 37 food_component_recall 42 43 corr=0.694127
food_component_recall 61 62 food_component_recall 42 43 corr=0.466285
food_component_recall 31 32 food_component_recall 42 43 corr=0.368446
food_component_recall 53 54 food_component_recall 42 43 corr=0.498359
food_component_recall 18 19 food_component_recall 42 43 corr=0.512165
food_component_recall 34 35 food_component_recall 42 43 corr=0.567482
food_component_recall 12 13 food_component_recall 42 43 corr=0.394362
food_component_recall 15 16 food_component_recall 42 43 corr=0.558585
food_component_recall 37 38 food_component_recall 42 43 corr=0.556247
food_component_recall 10 11 food_component_recall 42 43 corr=0.453416
food_component_recall 29 30 food_component_recall 43 44 corr=0.473406
food_component_recall 42 43 food_component_recall 43 44 corr=0.572832
food_component_recall 12 13 food_component_recall 43 44 corr=0.302586
food_component_recall 14 15 food_component_recall 43 44 corr=0.548958
food_component_recall 15 16 food_component_recall 43 44 corr=0.473924
food_component_recall 11 12 food_component_recall 43 44 corr=0.465002
food_component_recall 6 7 food_component_recall 43 44 corr=0.464153
food_component_recall 26 27 food_component_recall 43 44 corr=0.582656
food_component_recall 2 3 food_component_recall 43 44 corr=0.622995
food_component_recall 20 21 food_component_recall 43 44 corr=0.314192
food_component_recall 63 64 food_component_recall 43 44 corr=0.381235
food_component_recall 16 17 food_component_recall 43 44 corr=0.574200
food_component_recall 35 36 food_component_recall 43 44 corr=0.548027
food_component_recall 57 58 food_component_recall 43 44 corr=0.566011
food_component_recall 34 35 food_component_recall 43 44 corr=0.553550
food_component_recall 5 6 food_component_recall 43 44 corr=0.493430
food_component_recall 56 57 food_component_recall 43 44 corr=0.496587
food_component_recall 32 33 food_component_recall 43 44 corr=0.316432
food_component_recall 9 10 food_component_recall 43 44 corr=0.543953
food_component_recall 27 28 food_component_recall 43 44 corr=0.657541
food_component_recall 30 31 food_component_recall 43 44 corr=0.356997
food_component_recall 36 37 food_component_recall 43 44 corr=0.578440
food_component_recall 58 59 food_component_recall 43 44 corr=0.399223
food_component_recall 8 9 food_component_recall 43 44 corr=0.582128
food_component_recall 17 18 food_component_recall 43 44 corr=0.305430
food_component_recall 25 26 food_component_recall 43 44 corr=0.700558
food_component_recall 77 78 food_component_recall 43 44 corr=0.479058
food_component_recall 38 39 food_component_recall 43 44 corr=0.510747
food_component_recall 37 38 food_component_recall 43 44 corr=0.564219
food_component_recall 24 25 food_component_recall 43 44 corr=0.323200
food_component_recall 3 4 food_component_recall 43 44 corr=0.431078
food_component_recall 61 62 food_component_recall 43 44 corr=0.361894
food_component_recall 28 29 food_component_recall 43 44 corr=0.459387
food_component_recall 62 63 food_component_recall 43 44 corr=0.600252
food_component_recall 76 77 food_component_recall 43 44 corr=0.471600
food_component_recall 7 8 food_component_recall 43 44 corr=0.336147
food_component_recall 64 65 food_component_recall 43 44 corr=0.523992
food_component_recall 18 19 food_component_recall 43 44 corr=0.396353
food_component_recall 33 34 food_component_recall 43 44 corr=0.531776
food_component_recall 10 11 food_component_recall 43 44 corr=0.488308
food_component_recall 31 32 food_component_recall 43 44 corr=0.436830
food_component_recall 56 57 food_component_recall 44 45 corr=0.603119
food_component_recall 15 16 food_component_recall 44 45 corr=0.533685
food_component_recall 38 39 food_component_recall 44 45 corr=0.588754
food_component_recall 29 30 food_component_recall 44 45 corr=0.592108
food_component_recall 24 25 food_component_recall 44 45 corr=0.422805
food_component_recall 32 33 food_component_recall 44 45 corr=0.446105
food_component_recall 63 64 food_component_recall 44 45 corr=0.483409
food_component_recall 2 3 food_component_recall 44 45 corr=0.809085
food_component_recall 53 54 food_component_recall 44 45 corr=0.433201
food_component_recall 6 7 food_component_recall 44 45 corr=0.599591
food_component_recall 26 27 food_component_recall 44 45 corr=0.724407
food_component_recall 20 21 food_component_recall 44 45 corr=0.280409
food_component_recall 18 19 food_component_recall 44 45 corr=0.482953
food_component_recall 8 9 food_component_recall 44 45 corr=0.723876
food_component_recall 76 77 food_component_recall 44 45 corr=0.412374
food_component_recall 27 28 food_component_recall 44 45 corr=0.683572
food_component_recall 62 63 food_component_recall 44 45 corr=0.723234
food_component_recall 9 10 food_component_recall 44 45 corr=0.674796
food_component_recall 33 34 food_component_recall 44 45 corr=0.610275
food_component_recall 16 17 food_component_recall 44 45 corr=0.682102
food_component_recall 14 15 food_component_recall 44 45 corr=0.715108
food_component_recall 77 78 food_component_recall 44 45 corr=0.574541
food_component_recall 35 36 food_component_recall 44 45 corr=0.589230
food_component_recall 36 37 food_component_recall 44 45 corr=0.635162
food_component_recall 12 13 food_component_recall 44 45 corr=0.322760
food_component_recall 39 40 food_component_recall 44 45 corr=0.216208
food_component_recall 31 32 food_component_recall 44 45 corr=0.572211
food_component_recall 3 4 food_component_recall 44 45 corr=0.609755
food_component_recall 5 6 food_component_recall 44 45 corr=0.477715
food_component_recall 25 26 food_component_recall 44 45 corr=0.824559
food_component_recall 11 12 food_component_recall 44 45 corr=0.531255
food_component_recall 17 18 food_component_recall 44 45 corr=0.412937
food_component_recall 37 38 food_component_recall 44 45 corr=0.638239
food_component_recall 58 59 food_component_recall 44 45 corr=0.553448
food_component_recall 43 44 food_component_recall 44 45 corr=0.743987
food_component_recall 10 11 food_component_recall 44 45 corr=0.461766
food_component_recall 64 65 food_component_recall 44 45 corr=0.668102
food_component_recall 61 62 food_component_recall 44 45 corr=0.507725
food_component_recall 28 29 food_component_recall 44 45 corr=0.586976
food_component_recall 34 35 food_component_recall 44 45 corr=0.617589
food_component_recall 30 31 food_component_recall 44 45 corr=0.494901
food_component_recall 7 8 food_component_recall 44 45 corr=0.508853
food_component_recall 57 58 food_component_recall 44 45 corr=0.714851
food_component_recall 42 43 food_component_recall 44 45 corr=0.800130
food_component_recall 12 13 food_component_recall 45 46 corr=0.426380
food_component_recall 28 29 food_component_recall 45 46 corr=0.321608
food_component_recall 24 25 food_component_recall 45 46 corr=0.477421
food_component_recall 20 21 food_component_recall 45 46 corr=0.397877
food_component_recall 14 15 food_component_recall 45 46 corr=0.771000
food_component_recall 15 16 food_component_recall 45 46 corr=0.495508
food_component_recall 54 55 food_component_recall 45 46 corr=0.325857
food_component_recall 29 30 food_component_recall 45 46 corr=0.317896
food_component_recall 62 63 food_component_recall 45 46 corr=0.474116
food_component_recall 17 18 food_component_recall 45 46 corr=0.466405
food_component_recall 76 77 food_component_recall 45 46 corr=0.420130
food_component_recall 11 12 food_component_recall 45 46 corr=0.490971
food_component_recall 35 36 food_component_recall 45 46 corr=0.473124
food_component_recall 53 54 food_component_recall 45 46 corr=0.494157
food_component_recall 10 11 food_component_recall 45 46 corr=0.459982
food_component_recall 2 3 food_component_recall 45 46 corr=0.503642
food_component_recall 38 39 food_component_recall 45 46 corr=0.525774
food_component_recall 36 37 food_component_recall 45 46 corr=0.617478
food_component_recall 6 7 food_component_recall 45 46 corr=0.675416
food_component_recall 43 44 food_component_recall 45 46 corr=0.654421
food_component_recall 22 23 food_component_recall 45 46 corr=0.250561
food_component_recall 26 27 food_component_recall 45 46 corr=0.780518
food_component_recall 63 64 food_component_recall 45 46 corr=0.430581
food_component_recall 56 57 food_component_recall 45 46 corr=0.550758
food_component_recall 5 6 food_component_recall 45 46 corr=0.442235
food_component_recall 33 34 food_component_recall 45 46 corr=0.344759
food_component_recall 57 58 food_component_recall 45 46 corr=0.720274
food_component_recall 77 78 food_component_recall 45 46 corr=0.572113
food_component_recall 16 17 food_component_recall 45 46 corr=0.836027
food_component_recall 60 61 food_component_recall 45 46 corr=0.421154
food_component_recall 7 8 food_component_recall 45 46 corr=0.635372
food_component_recall 25 26 food_component_recall 45 46 corr=0.715547
food_component_recall 31 32 food_component_recall 45 46 corr=0.263387
food_component_recall 42 43 food_component_recall 45 46 corr=0.743381
food_component_recall 8 9 food_component_recall 45 46 corr=0.713570
food_component_recall 64 65 food_component_recall 45 46 corr=0.519922
food_component_recall 61 62 food_component_recall 45 46 corr=0.518883
food_component_recall 23 24 food_component_recall 45 46 corr=0.242720
food_component_recall 27 28 food_component_recall 45 46 corr=0.718704
food_component_recall 3 4 food_component_recall 45 46 corr=0.607720
food_component_recall 44 45 food_component_recall 45 46 corr=0.727940
food_component_recall 58 59 food_component_recall 45 46 corr=0.639819
food_component_recall 18 19 food_component_recall 45 46 corr=0.473336
food_component_recall 34 35 food_component_recall 45 46 corr=0.501748
food_component_recall 37 38 food_component_recall 45 46 corr=0.475588
food_component_recall 9 10 food_component_recall 45 46 corr=0.668024
food_component_recall 54 55 food_component_recall 46 47 corr=0.366498
food_component_recall 53 54 food_component_recall 46 47 corr=0.356618
food_component_recall 45 46 food_component_recall 46 47 corr=0.396591
food_component_recall 64 65 food_component_recall 46 47 corr=0.316931
food_component_recall 52 53 food_component_recall 46 47 corr=0.310564
food_component_recall 27 28 food_component_recall 46 47 corr=0.200161
food_component_recall 42 43 food_component_recall 46 47 corr=0.340278
food_component_recall 7 8 food_component_recall 46 47 corr=0.367960
food_component_recall 16 17 food_component_recall 46 47 corr=0.253328
food_component_recall 14 15 food_component_recall 46 47 corr=0.363512
food_component_recall 2 3 food_component_recall 46 47 corr=0.275447
food_component_recall 44 45 food_component_recall 46 47 corr=0.267352
food_component_recall 63 64 food_component_recall 46 47 corr=0.353094
food_component_recall 8 9 food_component_recall 46 47 corr=0.340112
food_component_recall 9 10 food_component_recall 46 47 corr=0.257225
food_component_recall 26 27 food_component_recall 46 47 corr=0.463341
food_component_recall 55 56 food_component_recall 46 47 corr=0.613202
food_component_recall 6 7 food_component_recall 46 47 corr=0.398564
food_component_recall 25 26 food_component_recall 46 47 corr=0.236538
food_component_recall 3 4 food_component_recall 46 47 corr=0.336538
food_component_recall 18 19 food_component_recall 46 47 corr=0.191297
food_component_recall 58 59 food_component_recall 46 47 corr=0.436647
food_component_recall 60 61 food_component_recall 46 47 corr=0.441422
food_component_recall 42 43 food_component_recall 65 66 corr=0.352446
food_component_recall 57 58 food_component_recall 65 66 corr=0.354661
food_component_recall 14 15 food_component_recall 65 66 corr=0.483439
food_component_recall 60 61 food_component_recall 65 66 corr=0.639820
food_component_recall 9 10 food_component_recall 65 66 corr=0.417645
food_component_recall 38 39 food_component_recall 65 66 corr=0.435958
food_component_recall 24 25 food_component_recall 65 66 corr=0.561059
food_component_recall 46 47 food_component_recall 65 66 corr=0.315231
food_component_recall 25 26 food_component_recall 65 66 corr=0.360638
food_component_recall 7 8 food_component_recall 65 66 corr=0.497383
food_component_recall 53 54 food_component_recall 65 66 corr=0.654561
food_component_recall 52 53 food_component_recall 65 66 corr=0.405322
food_component_recall 45 46 food_component_recall 65 66 corr=0.380667
food_component_recall 6 7 food_component_recall 65 66 corr=0.521680
food_component_recall 18 19 food_component_recall 65 66 corr=0.586002
food_component_recall 36 37 food_component_recall 65 66 corr=0.403729
food_component_recall 17 18 food_component_recall 65 66 corr=0.552790
food_component_recall 8 9 food_component_recall 65 66 corr=0.397357
food_component_recall 27 28 food_component_recall 65 66 corr=0.413554
food_component_recall 16 17 food_component_recall 65 66 corr=0.405963
food_component_recall 15 16 food_component_recall 65 66 corr=0.407509
food_component_recall 58 59 food_component_recall 65 66 corr=0.563499
food_component_recall 54 55 food_component_recall 65 66 corr=0.622166
food_component_recall 64 65 food_component_recall 65 66 corr=0.427820
food_component_recall 11 12 food_component_recall 65 66 corr=0.412410
food_component_recall 77 78 food_component_recall 65 66 corr=0.439712
food_component_recall 26 27 food_component_recall 65 66 corr=0.479153
food_component_recall 61 62 food_component_recall 65 66 corr=0.395278
food_component_recall 7 8 food_component_recall 49 50 corr=0.556817
food_component_recall 57 58 food_component_recall 49 50 corr=0.644369
food_component_recall 2 3 food_component_recall 49 50 corr=0.609502
food_component_recall 24 25 food_component_recall 49 50 corr=0.491056
food_component_recall 36 37 food_component_recall 49 50 corr=0.706047
food_component_recall 31 32 food_component_recall 49 50 corr=0.422541
food_component_recall 12 13 food_component_recall 49 50 corr=0.454629
food_component_recall 53 54 food_component_recall 49 50 corr=0.492703
food_component_recall 56 57 food_component_recall 49 50 corr=0.519916
food_component_recall 42 43 food_component_recall 49 50 corr=0.687798
food_component_recall 20 21 food_component_recall 49 50 corr=0.418552
food_component_recall 10 11 food_component_recall 49 50 corr=0.648073
food_component_recall 62 63 food_component_recall 49 50 corr=0.449049
food_component_recall 6 7 food_component_recall 49 50 corr=0.699092
food_component_recall 44 45 food_component_recall 49 50 corr=0.720336
food_component_recall 14 15 food_component_recall 49 50 corr=0.724098
food_component_recall 15 16 food_component_recall 49 50 corr=0.650662
food_component_recall 17 18 food_component_recall 49 50 corr=0.481078
food_component_recall 64 65 food_component_recall 49 50 corr=0.440457
food_component_recall 38 39 food_component_recall 49 50 corr=0.676330
food_component_recall 46 47 food_component_recall 49 50 corr=0.228512
food_component_recall 33 34 food_component_recall 49 50 corr=0.562242
food_component_recall 34 35 food_component_recall 49 50 corr=0.695743
food_component_recall 25 26 food_component_recall 49 50 corr=0.792155
food_component_recall 77 78 food_component_recall 49 50 corr=0.679494
food_component_recall 45 46 food_component_recall 49 50 corr=0.717848
food_component_recall 61 62 food_component_recall 49 50 corr=0.490271
food_component_recall 9 10 food_component_recall 49 50 corr=0.731294
food_component_recall 18 19 food_component_recall 49 50 corr=0.506825
food_component_recall 35 36 food_component_recall 49 50 corr=0.672794
food_component_recall 5 6 food_component_recall 49 50 corr=0.537970
food_component_recall 32 33 food_component_recall 49 50 corr=0.336859
food_component_recall 3 4 food_component_recall 49 50 corr=0.595897
food_component_recall 30 31 food_component_recall 49 50 corr=0.333655
food_component_recall 28 29 food_component_recall 49 50 corr=0.445236
food_component_recall 8 9 food_component_recall 49 50 corr=0.738933
food_component_recall 37 38 food_component_recall 49 50 corr=0.684287
food_component_recall 43 44 food_component_recall 49 50 corr=0.741442
food_component_recall 26 27 food_component_recall 49 50 corr=0.693838
food_component_recall 63 64 food_component_recall 49 50 corr=0.438706
food_component_recall 16 17 food_component_recall 49 50 corr=0.721263
food_component_recall 27 28 food_component_recall 49 50 corr=0.817614
food_component_recall 11 12 food_component_recall 49 50 corr=0.641384
food_component_recall 58 59 food_component_recall 49 50 corr=0.547675
food_component_recall 29 30 food_component_recall 49 50 corr=0.425511
food_component_recall 1 2 demographics 9 10 corr=-0.307744
physical_fitness 1 2 demographics 8 9 corr=-0.431675
pcbs 20 21 heavy_metals 0 1 corr=0.329872
pcbs 24 25 heavy_metals 0 1 corr=0.338547
pcbs 31 32 heavy_metals 0 1 corr=0.336504
pcbs 25 26 heavy_metals 0 1 corr=0.347128
smoking_behavior 10 11 heavy_metals 0 1 corr=0.268413
food_component_recall 1 2 heavy_metals 0 1 corr=0.333510
smoking_behavior 11 12 heavy_metals 0 1 corr=-0.452128
smoking_behavior 13 14 heavy_metals 0 1 corr=0.535005
volatile_compounds 35 36 heavy_metals 0 1 corr=0.564279
pcbs 29 30 heavy_metals 0 1 corr=0.350925
nutrients 9 10 nutrients 11 12 corr=0.740521
pcbs 28 29 heavy_metals 1 2 corr=0.315906
pcbs 21 22 heavy_metals 1 2 corr=0.392414
pcbs 29 30 heavy_metals 1 2 corr=0.441273
pesticides 2 3 heavy_metals 1 2 corr=0.400293
pcbs 34 35 heavy_metals 1 2 corr=0.430541
pcbs 20 21 heavy_metals 1 2 corr=0.413726
pcbs 31 32 heavy_metals 1 2 corr=0.439906
pcbs 16 17 heavy_metals 1 2 corr=0.355930
pcbs 24 25 heavy_metals 1 2 corr=0.426468
smoking_behavior 11 12 heavy_metals 1 2 corr=-0.251225
pcbs 25 26 heavy_metals 1 2 corr=0.447023
pcbs 5 6 heavy_metals 1 2 corr=0.404681
pcbs 27 28 heavy_metals 1 2 corr=0.301334
pcbs 32 33 heavy_metals 1 2 corr=0.442536
pcbs 35 36 heavy_metals 1 2 corr=0.445918
pcbs 30 31 heavy_metals 1 2 corr=0.338740
demographics 8 9 heavy_metals 1 2 corr=-0.257084
heavy_metals 0 1 heavy_metals 1 2 corr=0.269280
nutrients 11 12 nutrients 13 14 corr=0.895172
nutrients 9 10 nutrients 13 14 corr=0.674871
food_component_recall 1 2 viral_infection 8 9 corr=-0.282723
smoking_behavior 10 11 smoking_behavior 0 1 corr=0.495602
smoking_behavior 11 12 smoking_behavior 0 1 corr=-0.428471
smoking_behavior 13 14 smoking_behavior 0 1 corr=0.671120
heavy_metals 0 1 smoking_behavior 0 1 corr=0.309150
volatile_compounds 35 36 smoking_behavior 0 1 corr=0.653353
nutrients 11 12 nutrients 16 17 corr=0.547918
nutrients 9 10 nutrients 16 17 corr=0.496273
nutrients 13 14 nutrients 16 17 corr=0.487182
heavy_metals 1 2 heavy_metals 26 27 corr=0.351330
smoking_behavior 10 11 nutrients 2 3 corr=-0.222273
nutrients 1 2 nutrients 2 3 corr=0.322306
smoking_behavior 0 1 nutrients 2 3 corr=-0.254825
nutrients 2 3 nutrients 18 19 corr=-0.255962
heavy_metals 0 1 viral_infection 5 6 corr=0.166118
heavy_metals 1 2 viral_infection 5 6 corr=0.181695
heavy_metals 1 2 pcbs 11 12 corr=0.416366
nutrients 18 19 hormone 0 1 corr=0.233586
nutrients 13 14 nutrients 21 22 corr=0.467209
nutrients 16 17 nutrients 21 22 corr=0.524629
nutrients 11 12 nutrients 21 22 corr=0.491569
nutrients 9 10 nutrients 21 22 corr=0.476531
heavy_metals 1 2 pesticides 7 8 corr=0.396799
heavy_metals 1 2 pesticides 4 5 corr=0.384316
heavy_metals 1 2 pesticides 5 6 corr=0.326536
polyflourochemicals 1 2 polyflourochemicals 9 10 corr=0.334508
polyflourochemicals 4 5 polyflourochemicals 9 10 corr=0.414348
polyflourochemicals 3 4 polyflourochemicals 9 10 corr=0.288622
polyflourochemicals 0 1 polyflourochemicals 9 10 corr=0.267133
nutrients 2 3 nutrients 0 1 corr=0.547811
demographics 5 6 nutrients 0 1 corr=-0.285356
smoking_behavior 10 11 nutrients 0 1 corr=-0.259971
nutrients 22 23 nutrients 25 26 corr=0.376054
nutrients 11 12 nutrients 25 26 corr=0.350374
nutrients 21 22 nutrients 25 26 corr=0.327889
nutrients 25 26 nutrients 26 27 corr=0.520443
nutrients 2 3 nutrients 26 27 corr=0.274628
pcbs 25 26 nutrients 26 27 corr=0.308447
pcbs 11 12 nutrients 26 27 corr=0.307743
polyflourochemicals 10 11 heavy_metals 2 3 corr=0.263063
heavy_metals 1 2 pesticides 8 9 corr=0.402298
heavy_metals 1 2 volatile_compounds 17 18 corr=0.176785
smoking_behavior 13 14 volatile_compounds 17 18 corr=0.603053
smoking_behavior 11 12 volatile_compounds 17 18 corr=-0.400337
smoking_behavior 10 11 volatile_compounds 17 18 corr=0.336584
heavy_metals 0 1 volatile_compounds 17 18 corr=0.444129
smoking_behavior 0 1 volatile_compounds 17 18 corr=0.535223
volatile_compounds 35 36 volatile_compounds 17 18 corr=0.689304
volatile_compounds 17 18 volatile_compounds 25 26 corr=0.681394
heavy_metals 0 1 volatile_compounds 25 26 corr=0.348206
smoking_behavior 0 1 volatile_compounds 25 26 corr=0.408976
nutrients 0 1 volatile_compounds 25 26 corr=-0.078378
heavy_metals 1 2 volatile_compounds 25 26 corr=0.183208
pesticides 8 9 nutrients 27 28 corr=0.403855
dioxins 2 3 nutrients 27 28 corr=0.315290
pesticides 7 8 nutrients 27 28 corr=0.409568
pcbs 20 21 nutrients 27 28 corr=0.407341
demographics 9 10 nutrients 27 28 corr=-0.357647
pcbs 34 35 nutrients 27 28 corr=0.425360
pcbs 4 5 nutrients 27 28 corr=0.371004
pcbs 28 29 nutrients 27 28 corr=0.296247
pcbs 35 36 nutrients 27 28 corr=0.428651
nutrients 6 7 nutrients 27 28 corr=0.225000
pcbs 11 12 nutrients 27 28 corr=0.416080
demographics 11 12 nutrients 27 28 corr=0.263025
furans 2 3 nutrients 27 28 corr=0.342903
pcbs 21 22 nutrients 27 28 corr=0.366520
pcbs 2 3 nutrients 27 28 corr=0.380179
demographics 1 2 nutrients 27 28 corr=0.222198
pcbs 31 32 nutrients 27 28 corr=0.408076
food_component_recall 1 2 nutrients 27 28 corr=0.306470
pcbs 29 30 nutrients 27 28 corr=0.444700
pcbs 30 31 nutrients 27 28 corr=0.303170
pcbs 25 26 nutrients 27 28 corr=0.441062
heavy_metals 0 1 nutrients 27 28 corr=0.291227
pcbs 16 17 nutrients 27 28 corr=0.344734
pcbs 5 6 nutrients 27 28 corr=0.414976
pcbs 24 25 nutrients 27 28 corr=0.425000
pcbs 32 33 nutrients 27 28 corr=0.448521
nutrients 2 3 nutrients 4 5 corr=0.416379
demographics 5 6 nutrients 3 4 corr=-0.384696
pcbs 11 12 nutrients 8 9 corr=0.515759
nutrients 9 10 nutrients 8 9 corr=0.384793
nutrients 11 12 nutrients 8 9 corr=0.378387
nutrients 27 28 nutrients 8 9 corr=0.502163
dioxins 2 3 nutrients 8 9 corr=0.425329
dioxins 5 6 nutrients 8 9 corr=0.483709
nutrients 25 26 nutrients 8 9 corr=0.378400
pcbs 25 26 nutrients 8 9 corr=0.563795
furans 4 5 nutrients 8 9 corr=0.312645
viral_infection 4 5 nutrients 8 9 corr=-0.272746
nutrients 29 30 nutrients 8 9 corr=-0.238407
pcbs 32 33 nutrients 8 9 corr=0.566024
pcbs 34 35 nutrients 8 9 corr=0.551926
viral_infection 8 9 nutrients 8 9 corr=0.196310
pcbs 24 25 nutrients 8 9 corr=0.568401
pcbs 35 36 nutrients 8 9 corr=0.553991
pcbs 29 30 nutrients 8 9 corr=0.577172
viral_infection 5 6 nutrients 8 9 corr=0.171489
pesticides 4 5 nutrients 8 9 corr=0.471060
nutrients 26 27 nutrients 8 9 corr=0.337068
heavy_metals 0 1 nutrients 8 9 corr=0.276293
pesticides 7 8 nutrients 8 9 corr=0.599926
demographics 1 2 nutrients 8 9 corr=0.234982
pesticides 5 6 nutrients 8 9 corr=0.339189
pesticides 9 10 nutrients 8 9 corr=0.450291
food_component_recall 1 2 nutrients 8 9 corr=0.260644
pcbs 9 10 nutrients 8 9 corr=0.474622
pcbs 21 22 nutrients 8 9 corr=0.474415
nutrients 13 14 nutrients 8 9 corr=0.382920
pesticides 12 13 nutrients 8 9 corr=0.517952
dioxins 4 5 nutrients 8 9 corr=0.451355
pcbs 20 21 nutrients 8 9 corr=0.549813
demographics 9 10 nutrients 8 9 corr=-0.389202
furans 2 3 nutrients 8 9 corr=0.461365
pesticides 2 3 nutrients 8 9 corr=0.542215
demographics 11 12 nutrients 8 9 corr=0.307946
pesticides 8 9 nutrients 8 9 corr=0.599721
