physical_fitness 1 2 physical_fitness 0 1 corr=0.478371
heavy_metals 0 1 smoking_behavior 0 1 corr=0.309150
volatile_compounds 35 36 smoking_behavior 0 1 corr=0.653353
nutrients 11 12 nutrients 16 17 corr=0.547918
nutrients 9 10 nutrients 16 17 corr=0.496273
nutrients 13 14 nutrients 16 17 corr=0.487182
heavy_metals 1 2 heavy_metals 26 27 corr=0.351330
nutrients 1 2 nutrients 2 3 corr=0.322306
smoking_behavior 0 1 nutrients 2 3 corr=-0.254825
nutrients 2 3 nutrients 18 19 corr=-0.255962
heavy_metals 0 1 viral_infection 5 6 corr=0.166118
heavy_metals 1 2 viral_infection 5 6 corr=0.181695
pcbs 31 32 pesticides 9 10 corr=0.629723
pesticides 2 3 pesticides 9 10 corr=0.650076
furans 2 3 pesticides 9 10 corr=0.476136
dioxins 5 6 pesticides 9 10 corr=0.550560
pcbs 7 8 pesticides 9 10 corr=0.414119
pcbs 5 6 pesticides 9 10 corr=0.626060
dioxins 0 1 pesticides 9 10 corr=0.342785
pcbs 21 22 pesticides 9 10 corr=0.598086
pcbs 4 5 pesticides 9 10 corr=0.666899
dioxins 4 5 pesticides 9 10 corr=0.561712
pcbs 20 21 pesticides 9 10 corr=0.647977
pesticides 12 13 pesticides 9 10 corr=0.749467
pcbs 27 28 pesticides 9 10 corr=0.462079
pcbs 30 31 pesticides 9 10 corr=0.552190
pcbs 2 3 pesticides 9 10 corr=0.639848
pcbs 29 30 pesticides 9 10 corr=0.614644
pcbs 25 26 pesticides 9 10 corr=0.632767
pcbs 28 29 pesticides 9 10 corr=0.443454
furans 4 5 pesticides 9 10 corr=0.423852
pcbs 16 17 pesticides 9 10 corr=0.634489
pcbs 24 25 pesticides 9 10 corr=0.635239
furans 3 4 pesticides 9 10 corr=0.489482
pesticides 1 2 pesticides 9 10 corr=0.388294
pcbs 3 4 pesticides 9 10 corr=0.541926
pcbs 26 27 pesticides 9 10 corr=0.405254
dioxins 3 4 pesticides 9 10 corr=0.411918
dioxins 2 3 pesticides 9 10 corr=0.475826
dioxins 0 1 pcbs 11 12 corr=0.540608
pcbs 16 17 pcbs 11 12 corr=0.667515
furans 3 4 pcbs 11 12 corr=0.655018
pcbs 3 4 pcbs 11 12 corr=0.501440
pcbs 5 6 pcbs 11 12 corr=0.772088
pcbs 35 36 pcbs 11 12 corr=0.832733
pcbs 25 26 pcbs 11 12 corr=0.822986
furans 4 5 pcbs 11 12 corr=0.594272
pcbs 21 22 pcbs 11 12 corr=0.736978
pcbs 20 21 pcbs 11 12 corr=0.774426
heavy_metals 1 2 pcbs 11 12 corr=0.416366
furans 2 3 pcbs 11 12 corr=0.741768
pcbs 32 33 pcbs 11 12 corr=0.841659
pesticides 2 3 pcbs 11 12 corr=0.554087
dioxins 4 5 pcbs 11 12 corr=0.522514
pcbs 31 32 pcbs 11 12 corr=0.792929
pcbs 24 25 pcbs 11 12 corr=0.809604
pesticides 9 10 pcbs 11 12 corr=0.469338
pcbs 28 29 pcbs 11 12 corr=0.602263
pcbs 27 28 pcbs 11 12 corr=0.545000
pcbs 26 27 pcbs 11 12 corr=0.534313
pcbs 2 3 pcbs 11 12 corr=0.731282
pcbs 29 30 pcbs 11 12 corr=0.830794
pcbs 7 8 pcbs 11 12 corr=0.502471
pcbs 4 5 pcbs 11 12 corr=0.698234
dioxins 2 3 pcbs 11 12 corr=0.680936
pcbs 30 31 pcbs 11 12 corr=0.622885
pcbs 6 7 pcbs 11 12 corr=0.489582
dioxins 5 6 pcbs 11 12 corr=0.599304
dioxins 3 4 pcbs 11 12 corr=0.447802
pcbs 34 35 pcbs 11 12 corr=0.823382
dioxins 1 2 pcbs 11 12 corr=0.556966
nutrients 18 19 hormone 0 1 corr=0.233586
nutrients 13 14 nutrients 21 22 corr=0.467209
nutrients 16 17 nutrients 21 22 corr=0.524629
nutrients 11 12 nutrients 21 22 corr=0.491569
nutrients 9 10 nutrients 21 22 corr=0.476531
pesticides 3 4 pesticides 10 11 corr=0.462913
pcbs 31 32 pesticides 10 11 corr=0.481463
pcbs 29 30 pesticides 10 11 corr=0.457495
pcbs 28 29 pesticides 10 11 corr=0.588371
pcbs 26 27 pesticides 10 11 corr=0.552012
pcbs 24 25 pesticides 10 11 corr=0.441631
pesticides 9 10 pesticides 10 11 corr=0.433050
pesticides 2 3 pesticides 10 11 corr=0.322254
pcbs 11 12 pesticides 10 11 corr=0.284419
pcbs 25 26 pesticides 10 11 corr=0.486262
pcbs 4 5 pesticides 10 11 corr=0.367873
pcbs 16 17 pesticides 10 11 corr=0.430788
viral_infection 8 9 pesticides 10 11 corr=0.389319
pcbs 20 21 pesticides 10 11 corr=0.442879
pcbs 5 6 pesticides 10 11 corr=0.509339
pcbs 21 22 pesticides 10 11 corr=0.505842
pcbs 30 31 pesticides 10 11 corr=0.529640
pcbs 27 28 pesticides 10 11 corr=0.557657
pesticides 10 11 pesticides 6 7 corr=0.405394
heavy_metals 1 2 pesticides 7 8 corr=0.396799
pesticides 9 10 pesticides 7 8 corr=0.739684
pesticides 10 11 pesticides 7 8 corr=0.471972
pcbs 11 12 pesticides 7 8 corr=0.705428
pcbs 11 12 pcbs 9 10 corr=0.645977
pesticides 9 10 pcbs 9 10 corr=0.498081
pcbs 11 12 pesticides 4 5 corr=0.447003
pesticides 9 10 pesticides 4 5 corr=0.511309
heavy_metals 1 2 pesticides 4 5 corr=0.384316
heavy_metals 1 2 pesticides 5 6 corr=0.326536
pesticides 9 10 pesticides 5 6 corr=0.525585
nutrients 2 3 nutrients 0 1 corr=0.547811
demographics 5 6 nutrients 0 1 corr=-0.285356
smoking_behavior 10 11 nutrients 0 1 corr=-0.259971
nutrients 11 12 nutrients 25 26 corr=0.350374
nutrients 21 22 nutrients 25 26 corr=0.327889
pcbs 11 12 nutrients 26 27 corr=0.307743
pcbs 11 12 dioxins 6 7 corr=0.400243
heavy_metals 1 2 pesticides 8 9 corr=0.402298
pesticides 9 10 pesticides 8 9 corr=0.719696
pcbs 11 12 pesticides 8 9 corr=0.702638
pesticides 10 11 pesticides 8 9 corr=0.447761
heavy_metals 1 2 volatile_compounds 17 18 corr=0.176785
smoking_behavior 13 14 volatile_compounds 17 18 corr=0.603053
smoking_behavior 11 12 volatile_compounds 17 18 corr=-0.400337
smoking_behavior 10 11 volatile_compounds 17 18 corr=0.336584
heavy_metals 0 1 volatile_compounds 17 18 corr=0.444129
smoking_behavior 0 1 volatile_compounds 17 18 corr=0.535223
volatile_compounds 35 36 volatile_compounds 17 18 corr=0.689304
volatile_compounds 17 18 volatile_compounds 25 26 corr=0.681394
heavy_metals 0 1 volatile_compounds 25 26 corr=0.348206
smoking_behavior 0 1 volatile_compounds 25 26 corr=0.408976
nutrients 0 1 volatile_compounds 25 26 corr=-0.078378
heavy_metals 1 2 volatile_compounds 25 26 corr=0.183208
nutrients 6 7 nutrients 27 28 corr=0.225000
pcbs 11 12 nutrients 27 28 corr=0.416080
heavy_metals 0 1 nutrients 27 28 corr=0.291227
demographics 5 6 nutrients 3 4 corr=-0.384696
pcbs 11 12 nutrients 8 9 corr=0.515759
nutrients 9 10 nutrients 8 9 corr=0.384793
nutrients 11 12 nutrients 8 9 corr=0.378387
heavy_metals 0 1 nutrients 8 9 corr=0.276293
pesticides 9 10 nutrients 8 9 corr=0.450291
nutrients 13 14 nutrients 8 9 corr=0.382920
nutrients 0 1 nutrients 8 9 corr=0.364000
nutrients 21 22 nutrients 8 9 corr=0.419843
volatile_compounds 17 18 volatile_compounds 29 30 corr=0.462089
smoking_behavior 0 1 volatile_compounds 29 30 corr=0.244991
heavy_metals 0 1 volatile_compounds 29 30 corr=0.221620
nutrients 0 1 volatile_compounds 30 31 corr=-0.132168
smoking_behavior 0 1 volatile_compounds 30 31 corr=0.446696
volatile_compounds 17 18 volatile_compounds 30 31 corr=0.580535
heavy_metals 0 1 volatile_compounds 30 31 corr=0.366867
smoking_behavior 0 1 volatile_compounds 33 34 corr=0.472759
volatile_compounds 17 18 volatile_compounds 33 34 corr=0.740830
heavy_metals 0 1 volatile_compounds 33 34 corr=0.397054
volatile_compounds 17 18 volatile_compounds 34 35 corr=0.634689
heavy_metals 0 1 volatile_compounds 34 35 corr=0.274515
smoking_behavior 0 1 volatile_compounds 34 35 corr=0.341699
heavy_metals 1 2 demographics 7 8 corr=0.257084
food_component_recall 9 10 demographics 7 8 corr=0.249377
physical_fitness 1 2 demographics 7 8 corr=0.431675
smoking_behavior 0 1 demographics 2 3 corr=-0.199731
nutrients 1 2 demographics 0 1 corr=-0.328147
heavy_metals 0 1 demographics 0 1 corr=0.569718
pcbs 11 12 demographics 0 1 corr=0.748796
pesticides 9 10 demographics 0 1 corr=0.586269
pesticides 10 11 demographics 0 1 corr=0.373127
food_component_recall 20 21 demographics 0 1 corr=0.234290
heavy_metals 1 2 smoking_behavior 9 10 corr=0.251225
heavy_metals 0 1 smoking_behavior 9 10 corr=0.452128
smoking_behavior 0 1 smoking_behavior 9 10 corr=0.428471
volatile_compounds 17 18 smoking_behavior 9 10 corr=0.400337
smoking_behavior 0 1 smoking_behavior 8 9 corr=-0.302115
heavy_metals 0 1 smoking_behavior 8 9 corr=-0.113174
volatile_compounds 17 18 smoking_behavior 8 9 corr=-0.079028
nutrients 0 1 smoking_behavior 8 9 corr=0.208829
smoking_behavior 0 1 smoking_behavior 7 8 corr=-0.223823
volatile_compounds 17 18 smoking_behavior 7 8 corr=-0.166736
pcbs 11 12 smoking_behavior 7 8 corr=0.396339
volatile_compounds 17 18 smoking_behavior 1 2 corr=0.531764
smoking_behavior 0 1 smoking_behavior 1 2 corr=0.545500
heavy_metals 0 1 smoking_behavior 1 2 corr=0.457386
smoking_behavior 0 1 smoking_behavior 2 3 corr=0.357870
volatile_compounds 22 23 pesticides 15 16 corr=0.753015
pesticides 15 16 pesticides 36 37 corr=0.780362
pesticides 15 16 phthalates 2 3 corr=0.283907
volatile_compounds 17 18 hydrocarbons 0 1 corr=0.471468
smoking_behavior 0 1 hydrocarbons 1 2 corr=0.434469
volatile_compounds 17 18 hydrocarbons 1 2 corr=0.511449
smoking_behavior 0 1 hydrocarbons 2 3 corr=0.525307
volatile_compounds 17 18 hydrocarbons 2 3 corr=0.570666
smoking_behavior 0 1 hydrocarbons 3 4 corr=0.473561
volatile_compounds 17 18 hydrocarbons 3 4 corr=0.534943
volatile_compounds 17 18 hydrocarbons 4 5 corr=0.416429
smoking_behavior 0 1 hydrocarbons 4 5 corr=0.353389
volatile_compounds 17 18 hydrocarbons 8 9 corr=0.410000
smoking_behavior 0 1 hydrocarbons 8 9 corr=0.401263
smoking_behavior 0 1 hydrocarbons 15 16 corr=0.395044
heavy_metals 0 1 heavy_metals 6 7 corr=0.499844
heavy_metals 1 2 heavy_metals 6 7 corr=0.288490
heavy_metals 1 2 heavy_metals 10 11 corr=0.534794
heavy_metals 16 17 heavy_metals 13 14 corr=0.478842
heavy_metals 7 8 heavy_metals 13 14 corr=0.508118
heavy_metals 9 10 heavy_metals 13 14 corr=0.563198
heavy_metals 8 9 heavy_metals 13 14 corr=0.765767
heavy_metals 10 11 heavy_metals 13 14 corr=0.443806
heavy_metals 6 7 heavy_metals 13 14 corr=0.287887
heavy_metals 4 5 heavy_metals 13 14 corr=0.339133
heavy_metals 21 22 heavy_metals 13 14 corr=0.550030
heavy_metals 24 25 heavy_metals 13 14 corr=0.410235
heavy_metals 12 13 heavy_metals 13 14 corr=0.476576
heavy_metals 13 14 heavy_metals 14 15 corr=0.392159
nutrients 0 1 demographics 4 5 corr=0.275718
pesticides 15 16 demographics 4 5 corr=-0.329413
nutrients 3 4 demographics 4 5 corr=0.397054
